RowID,intern_num,maxsal,minsal,city,scale,id_1,c_desc,month_num,day,c_tag,name,industry,c_name,
435,15,250,150,南京,500-2000人,inn_whyue7c3im49,迈特望主要从事行业解决方案、电子商务、O2O平台、大数据平台、移动终端应用。,3,5,"['技术大牛多', '学到东西多', '实操性强']",产品经理实习生,互联网/游戏/软件,迈特望,
436,20,300,200,北京,150-500人,inn_xy1fqmiyaqj6,梅卡曼德机器人致力于将智能赋予工业机器人，拥有一支清华等海内外名校出身的工程师队伍。,3,4,"['机器学习', '五险一金', '饭补车补', '清华海归团队', '机器人智能', '计算机视觉']",C++软件开发实习生,互联网/游戏/软件,梅卡曼德,
437,2,150,80,昆明,500-2000人,inn_kbk5fscivko5,BBD是全球领先的大数据解决方案提供商，是商业大数据行业标准COSR的发布者。,6,5,"['五险一金 周末双休', '节假日礼品', '团队协作', '实干团队', '快速发展', '完善晋升体制', '提供转正机会']",解决方案经理助理,互联网/游戏/软件,BBD,
438,12,200,150,杭州,15-50人,inn_a7uwojgq2djm,"尼禄（杭州）软件有限公司位于浙江省杭州市西湖区文三路莱茵达大11F,属于外资企业，经营一直稳中有进。",4,5,"['管理规范', '氛围和善', '校园实习生']",后端开发实习生,互联网/游戏/软件,尼禄,
439,5,200,100,南京,2000人以上,inn_jaqgybej6hc2,国内领先分类信息网站,6,5,"['有钱任性', '定期团队建设', '业界知名', '健康体检', '五险一金绩效']",实习电话客服,互联网/游戏/软件,58同城,
440,3,180,150,北京,150-500人,inn_pjy5jgbxxlty,以创新科技构建商用车车联网全产业生态圈，重塑人、车、路、货、网与司机工作生活的融合方式，为社会提供廉,3,3,"['逗比工作氛围', '优秀实习环境', '贴心下午茶', '双休日', '员工活动丰富', '下午茶福利', '学习氛围好', '制度人性化', '免费健身房']",销售运营实习生,互联网/游戏/软件,中交车联网,
441,3,180,150,北京,150-500人,inn_ml2rdo6sn3ta,以创新科技构建商用车车联网全产业生态圈，重塑人、车、路、货、网与司机工作生活的融合方式，为社会提供廉,3,5,"['逗比工作氛围', '优秀实习环境', '贴心下午茶', '双休日', '员工活动丰富', '下午茶福利', '学习氛围好', '制度人性化', '免费健身房']",品牌实习生,互联网/游戏/软件,中交车联网,
442,2,150,100,成都,50-150人,inn_tzsvaadrhtk4,致力于以技术手段为社会提供更多优质医疗供给，提高基层医疗机构服务管控能力，助力分级诊疗落地与实现,4,4,"['互联网医疗', 'AI智能诊断', '正能量', '部门聚餐', '大牛团队']",平面美工,互联网/游戏/软件,若水医疗,
443,45,150,100,银川,2000人以上,inn_bikc4pcntglq,致力于成为大型企业数字化转型的使能者,6,5,"['优秀的团队', '技术', '留用转正机会']",产品经理助理实习生（银川）,互联网/游戏/软件,亚信科技,
444,7,200,150,北京,150-500人,inn_vzaeeturuhl6,乐信圣文（Learnings）是一家全球领先的移动出海应用开发商，致力于为全球用户提供卓越的移动应用,3,4,"['实习证明', '免费工作餐', '过节福利', '转正机会', '移动互联网', '竞争力薪资']",招聘实习生,互联网/游戏/软件,乐信圣文,
445,2,250,150,上海,150-500人,inn_onhtv8uylqff,智租出行是一家提供物流“末端配送”车电柜一体化智能装备、车联网软件服务的创新型互联网科技公司。,6,6,"['初创企业', '团队轻松活跃', '午餐补贴', '氛围好环境好']",嵌入式软件工程师,互联网/游戏/软件,智租出行,
446,3,300,150,深圳,少于15人,inn_ehrl8qpu1sjr,提供面向客户业务而量身定制的一站式工业物联网设备云平台端到端整体解决方案,3,5,"['弹性工作时间', '朝阳行业', '氛围好', '充分授权']",市场营销实习,互联网/游戏/软件,博达智联科技,
447,5,150,120,上海,50-150人,inn_nscrnyqvohpu,云绅是红星美凯龙控股集团旗下的一家全资子公司，研发人工智能、机器人产品，致力于打造智慧家居商场。,3,3,"['氛围好 成长快 收入高', '硬件研发', '智能投研', '一周休两天', '同事好相处', '上班时间自由', '地铁边', '学习平台广']",CAD实习生,互联网/游戏/软件,云绅智能,
448,5,150,120,上海,500-2000人,inn_qumgkdko06tf,上海红星共赢云计算科技有限公司（以下简称“红星云”）是红星美凯龙家居集团的全资子公司,3,3,"['导师带教制', '有挑战性', '员工关系和谐', '办公氛围好', '双休&五险', '餐饮补助']",计算机辅助设计实习生,互联网/游戏/软件,红星美凯龙,
449,5,150,120,上海,500-2000人,inn_uklw58r65ave,上海红星共赢云计算科技有限公司（以下简称“红星云”）是红星美凯龙家居集团的全资子公司,3,4,"['导师带教制', '有挑战性', '员工关系和谐', '办公氛围好', '双休&五险', '餐饮补助']",销售部门助理实习生,互联网/游戏/软件,红星美凯龙,
450,3,0,0,上海,500-2000人,inn_kh7hoib78q4s,云从科技是孵化于中国科学院的人工智能国家队,3,5,"['高端大气', 'AI大牛', '顶尖科学家']",会计实习生（2021届）,互联网/游戏/软件,云从科技,
451,12,120,100,南京,2000人以上,inn_sa7n6ldbhalb,东软是中国的IT解决方案与服务供应商,3,3,[],销售助理实习生,互联网/游戏/软件,东软集团,
452,5,150,120,上海,500-2000人,inn_vhvegp5fcguv,上海红星共赢云计算科技有限公司（以下简称“红星云”）是红星美凯龙家居集团的全资子公司,3,5,"['导师带教制', '有挑战性', '员工关系和谐', '办公氛围好', '双休&五险', '餐饮补助']",部门助理实习生,互联网/游戏/软件,红星美凯龙,
453,3,150,150,上海,50-150人,inn_seknmdkmqfp6,以务实态度和进取精神，为个人和机构提供智能综合金融服务，共享社会财富。,4,4,"['奋斗沃土', '互联网公司', '券商系', '陆家嘴办公']",金融工程实习生,互联网/游戏/软件,东吴金科,
454,2,200,100,北京,150-500人,inn_43hfl9quktte,蓝城兄弟是一家致力于为全球更多元的用户提供综合优质服务的互联网科技企业,6,5,"['实干团队', '工作随心', '美食诱惑', '办公环境一流', '年轻团队', '文化好']",文化培训实习生,互联网/游戏/软件,蓝城兄弟,
455,7,80,50,北京,150-500人,inn_yvg2osutysvy,舆情领航者，数据国家队。中国舆情行业的开创者、服务标准的制定者。,3,5,"['工作环境棒', '学习机会', '收获成长']",舆情分析实习生,互联网/游戏/软件,人民在线,
456,1,200,150,上海,50-150人,inn_ny23vw2cf3fx,图怪兽是一款简单好用的作图神器，帮助每一个人3步10秒轻松作图 。,3,5,"['快乐工作', '以培养为重', '发展机会多', '假期福利', '团队专业']",内容运营实习生,互联网/游戏/软件,图怪兽,
457,1,100,80,成都,50-150人,inn_2swjczak93q2,一家实力强劲的大数据公司,9,5,[],人力资源实习生,互联网/游戏/软件,四川优易,
458,1,120,100,北京,15-50人,inn_akpyvesxgoru, 我们是一家互联网体育公司 ,3,5,"['年轻、活力', '招聘实习生', '有趣的团队', '领导nice', '良好工作环境']",运营实习生,互联网/游戏/软件,中田体育,
459,2,120,80,烟台,50-150人,inn_ir00m4ftzmz2,商道成立于2005年，是一家专业从事阿里巴巴诚信通、网店装修设计、代运营等的企业,12,6,"['环境氛围好', '行业龙头']",客服专员,互联网/游戏/软件,山东商道 ,
460,7,150,80,杭州,150-500人,inn_kbonn7thyvdv,公司旗下包括电商在线、卖家、电商参考等新媒体,3,4,"['电商生态服务', '品牌营销', '电商媒体', '团队氛围超赞', '新零售']",课程运营实习生,互联网/游戏/软件,淘宝天下,
461,5,100,80,长沙,少于15人,inn_wn8hr5sh0evq,长沙冯可道餐饮管理有限公司是一个初创型公司，注册于2018年4月，是外卖兴起的见证者和深度参与者,2,5,"['开脑洞', '新行业', '创业公司', '学习内容多']",销售实习生,互联网/游戏/软件,长沙冯可道,
462,12,150,120,淄博,150-500人,inn_sd3aokapev1k,创而新是科技赋能教育的领跑者，聚焦在K12教育的智慧课堂与课程的常态应用解决方案，服务信息化科技支撑,3,5,"['实习证明', '企业背景好', '工作环境好', '午餐&amp;下午茶', '办公环境轻松', '可转正，领域广']",运营支持实习生,互联网/游戏/软件,创而新,
463,12,300,150,河池,150-500人,inn_ywgijmq5vcoh,创而新是科技赋能教育的领跑者，聚焦在K12教育的智慧课堂与课程的常态应用解决方案，服务信息化科技支撑,3,5,"['实习证明', '企业背景好', '工作环境好', '午餐&amp;下午茶', '办公环境轻松', '可转正，领域广']",运营支持与产品服务,互联网/游戏/软件,创而新,
464,12,200,100,杭州,150-500人,inn_pm09zn8lez5k,让设计回归创意，把其他交给科技,3,5,"['丰富的下午茶', '学习和晋升', '轻松', '虚拟漫游', 'VR', '建筑', '建筑VR', '带薪年休假、节日福利', '有大牛']",市场推广实习生（建筑设计）,互联网/游戏/软件,光辉城市,
465,7,150,120,北京,150-500人,inn_xkisdqpaellm,中国商界高端人脉与社交平台,3,5,"['五道口', '顶尖团队', '成长空间好', '高端人脉', '员工活动丰富', '无限量咖啡', '高端人才合作', '工作氛围优良']",业务助理,互联网/游戏/软件,正和岛,
466,2,150,120,广州,150-500人,inn_si0klhu68adl,致力于跨境电商行业服务领先者,5,4,"['创始团队靠谱', '周末两天休息', '办公气氛自由', '共同成长学习', '创业激情', '圣诞年假']",人力资源实习生,互联网/游戏/软件,贝法易集团,
467,498,180,120,上海,2000人以上,inn_r3dqnophot8l,用科技创造美好未来,3,5,"['科技公司', '金融服务', '实习留用机制', '福利丰富', '团队年轻']",风险策略运营实习生ZP2010239319,互联网/游戏/软件,京东数科,
468,8,200,150,杭州,150-500人,inn_xkw2fgmlbnkl,智能医健大数据服务平台，连接全球大健康产业的网络,4,4,"['火石学堂', '和优秀的人在一起', '学习和创造是我们的信仰', '成长伙伴', '个性福利', '弹性工作制']",内容运营实习生（生物医药方向）,互联网/游戏/软件,火石创造,
469,9,150,120,北京,500-2000人,inn_vzwik7qalksz,全国的办公电脑免押金租赁电商平台,5,5,"['交通方便', '午餐补助', '亿级用户', '成长空间好', '团队给力', '法定节假日', '福利多多']",销售运营实习生,互联网/游戏/软件,易点租,
470,3,150,120,上海,500-2000人,inn_xxhghapophlq,在国内设计领域首屈一指的企业,3,5,"['互联网', '设计', '内容运营', '行业先锋', '待遇不错']",出纳实习生,互联网/游戏/软件,韩创科技,
471,2,300,200,北京,15-50人,inn_mi2jws4mx98c,人工智能医疗,6,5,"['人工智能', '精英团队', '弹性工作', '扁平管理', '技能培训']",算法实习生,互联网/游戏/软件,透彻影像,
472,3,120,120,上海,500-2000人,inn_zunkcrdexxfj,在国内设计领域首屈一指的企业,6,3,"['互联网', '设计', '内容运营', '行业先锋', '待遇不错']",版权备案实习生,互联网/游戏/软件,韩创科技,
473,11,110,100,上海,15-50人,inn_xxsclk50axdj,2008年中国猎头公司,5,5,"['气氛好', '一起做大事', '团队融洽', '工作环境好', '不定期聚会', '年轻团队', '实习证明', '美资公司', '知乎大V', '新媒体']",新媒体运营,互联网/游戏/软件,王李亚洲资源,
474,2,80,50,成都,150-500人,inn_lxkyssxm2ezd,傲中科技一直专注于为各大游戏研发厂商提供专业贴心的美术外包和创意定制的服务。,6,5,[],2D/3D动作管培生,互联网/游戏/软件,傲中科技,
475,2,80,50,成都,150-500人,inn_wa75wx8qz0j6,傲中科技一直专注于为各大游戏研发厂商提供专业贴心的美术外包和创意定制的服务。,6,5,[],2D/3D特效实习生,互联网/游戏/软件,傲中科技,
476,3,120,120,上海,500-2000人,inn_jnvvd7go1ded,在国内设计领域首屈一指的企业,6,3,"['互联网', '设计', '内容运营', '行业先锋', '待遇不错']",内容运营实习生,互联网/游戏/软件,韩创科技,
477,11,250,200,上海,150-500人,inn_ooapvvghr8tk,中国领先的OpenStack云平台解决方案供应商,6,5,"['节日福利', '学习机会多多', '氛围好有提升']",运维开发实习生（管培生岗）,互联网/游戏/软件,99cloud,
478,6,400,300,成都,500-2000人,inn_yf77xlwh6oyo,四川恒乐众创科技有限公司专注于互联网信息技术及研发为一体的创业型科技公司。,3,5,"['三餐补贴', '零食', 'nice氛围', '大集团背景', '团队建设活动', '包住宿']",人事总监助理,互联网/游戏/软件,恒乐众创,
479,43,150,100,南京,2000人以上,inn_l8jodfcv6asr,中国、全球领先的通信行业IT解决方案和服务提供商,6,4,"['稳定高速增长', '丰富员工活动', '优秀可转正', '收获成长', '年轻活力', '人力资源巨头', '分析检验', '零食水果']",运维实习生（南京）,电子/通信/硬件,亚信科技,
480,6,150,100,北京,15-50人,inn_9hdndxz14jtl,时空大数据应用服务商、AI人工智能数据服务商，建设针对行业的全方位时空大数据云平台,11,2,"['时空大数据应用专家', 'AI人工智能数据服务商']",行政助理,互联网/游戏/软件,博天数创,
481,6,150,100,北京,15-50人,inn_ht06ubxh3oyg,时空大数据应用服务商、AI人工智能数据服务商，建设针对行业的全方位时空大数据云平台,6,5,"['时空大数据应用专家', 'AI人工智能数据服务商']",总经理业务助理,互联网/游戏/软件,博天数创,
482,5,100,50,南昌,50-150人,inn_j3a3nxefbwsq,一家跨境电商公司，主要销售美英德法意西日等国家,3,5,['互联网公司'],亚马逊amazon销售(红谷滩),互联网/游戏/软件,一八二科技,
483,6,150,100,长沙,15-50人,inn_x9unwxfkkkct,产销一体的百货礼品,1,6,"['高效学习', '团队很和谐', '老板谦和']",销售专员,互联网/游戏/软件,雅各贸易,
484,15,200,100,上海,15-50人,inn_zokunt1d0dbd,优复教育是一家面向10到18岁青少年的互联网在线教育科技公司。,4,5,"['培训体系优', '薪酬待遇好', '公司大牛多', '团队氛围好', '晋升空间大', '授予股权', '有假期', '零食饮料不限量', '毕业生接收', '充满挑战']",微信销售,互联网/游戏/软件,优复教育,
485,10,400,250,广州,500-2000人,inn_m97eyagoffbo,建筑行业知名的咨询及媒体信息平台,12,5,"['丰厚薪资待遇', '有培训有提升', '生日福利', '补充医疗保险', '年轻化', '80 90', '一起成长', '精英多多', '完善晋升空间', '发展平台大']",采购助理（建材询价方向）,互联网/游戏/软件,RCC瑞达恒,
486,16,300,250,上海,500-2000人,inn_pct0zawcwc3u,聚水潭成立于2014年，以电商SaaS ERP切入市场，凭借出色的产品和服务，快速获得市场领先地位。,6,5,"['轻松上档次', '平台好', '年度体检', '周末双休五险一金', '绿植环绕', '产品好', '自由、平等', '五险&amp; 年终奖丰厚&amp; 节假日福利&amp;  员工旅游', '好领导', '导师亲自指导']",大数据开发工程师（2021届）,互联网/游戏/软件,聚水潭,
487,16,300,250,上海,500-2000人,inn_4inletysdsew,聚水潭成立于2014年，以电商SaaS ERP切入市场，凭借出色的产品和服务，快速获得市场领先地位。,6,5,"['轻松上档次', '平台好', '年度体检', '周末双休五险一金', '绿植环绕', '产品好', '自由、平等', '五险&amp; 年终奖丰厚&amp; 节假日福利&amp;  员工旅游', '好领导', '导师亲自指导']",产品经理实习（2021届）,互联网/游戏/软件,聚水潭,
488,16,150,80,嘉兴,500-2000人,inn_wgqryyd8hfhq,聚水潭成立于2014年，以电商SaaS ERP切入市场，凭借出色的产品和服务，快速获得市场领先地位。,6,5,"['轻松上档次', '平台好', '年度体检', '周末双休五险一金', '绿植环绕', '产品好', '自由、平等', '五险&amp; 年终奖丰厚&amp; 节假日福利&amp;  员工旅游', '好领导', '导师亲自指导']",销售代表（2021届）,互联网/游戏/软件,聚水潭,
